# LC-RV reference data -- glycerol concentration series (20-100 % by mass).
# Source workbook: 'Rotational Viscometer Data.xlsx', sheet 'Sasanka Gylcerol and Oil 2' (columns G_100% 43mm .. G_20% 43mm).
# Instrument geometry: cup inner diameter 46.0 mm, bob 43.0 mm, annular gap 1.5 mm, wetted bob height 25.0 mm.
# BELOW-DETECTION CONVENTION: a load_cell_g of exactly 0 (and the small negative values in the 20-60 % columns) are GENUINE readings at or below the instrument's detection floor -- they are NOT missing data. An empty cell means no reading was recorded. Do not drop the zeros.
# load_cell_g is a single raw replicate reading. Columns prefixed 'wb_' are workbook-computed per-RPM-group values, repeated on every replicate row of that group.
# wb_series_mean_viscosity_Pas / wb_series_sd_viscosity_Pas are the workbook's mean and SD of wb_viscosity_Pas over the whole 120-400 RPM sweep for that concentration. wb_literature_viscosity_Pas is the reference value the workbook compared against (see data/README.md -- these are 25 C Sheely values except the 100 % entry).
# Workbook model (as published): wb_shear_rate_1s = omega*R_b/G, wb_shear_stress_Pa = F(N)/(2*pi*R_b*h), with F(N) = load_cell_g * 9.81 / 1000.
# Corresponds to paper Fig. 4A (shear stress vs shear rate) and Fig. 4B (measured vs literature viscosity bars).
fluid,concentration_pct,cup_id_mm,bob_diameter_mm,gap_mm,wetted_height_mm,rpm,rpm_nominal,replicate,load_cell_g,wb_group_mean_load_cell_g,wb_angular_velocity_rad_s,wb_bob_surface_velocity_m_s,wb_shear_rate_1s,wb_shear_stress_Pa,wb_viscosity_Pas,source_sheet,source_column,wb_series_mean_viscosity_Pas,wb_series_sd_viscosity_Pas,wb_literature_viscosity_Pas
glycerol,40,46,43,1.5,25,320.17,320,12,0.39,0.394,33.51032164,0.7204719152,480.3146101,1.144476533,0.002382764358,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,320.17,320,13,0.4,0.394,33.51032164,0.7204719152,480.3146101,1.144476533,0.002382764358,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,320.17,320,14,0.4,0.394,33.51032164,0.7204719152,480.3146101,1.144476533,0.002382764358,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,320.17,320,15,0.39,0.394,33.51032164,0.7204719152,480.3146101,1.144476533,0.002382764358,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,320.17,320,16,0.4,0.394,33.51032164,0.7204719152,480.3146101,1.144476533,0.002382764358,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,320.17,320,17,0.39,0.394,33.51032164,0.7204719152,480.3146101,1.144476533,0.002382764358,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,320.17,320,18,0.39,0.394,33.51032164,0.7204719152,480.3146101,1.144476533,0.002382764358,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,320.17,320,19,0.39,0.394,33.51032164,0.7204719152,480.3146101,1.144476533,0.002382764358,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,320.17,320,20,0.39,0.394,33.51032164,0.7204719152,480.3146101,1.144476533,0.002382764358,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,330.03,330,1,0.4,0.4035,34.55751919,0.7429866626,495.3244417,1.17207178,0.002366270834,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,330.03,330,2,0.4,0.4035,34.55751919,0.7429866626,495.3244417,1.17207178,0.002366270834,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,330.03,330,3,0.41,0.4035,34.55751919,0.7429866626,495.3244417,1.17207178,0.002366270834,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,330.03,330,4,0.4,0.4035,34.55751919,0.7429866626,495.3244417,1.17207178,0.002366270834,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,330.03,330,5,0.4,0.4035,34.55751919,0.7429866626,495.3244417,1.17207178,0.002366270834,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,330.03,330,6,0.4,0.4035,34.55751919,0.7429866626,495.3244417,1.17207178,0.002366270834,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,330.03,330,7,0.4,0.4035,34.55751919,0.7429866626,495.3244417,1.17207178,0.002366270834,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,330.03,330,8,0.39,0.4035,34.55751919,0.7429866626,495.3244417,1.17207178,0.002366270834,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,330.03,330,9,0.41,0.4035,34.55751919,0.7429866626,495.3244417,1.17207178,0.002366270834,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,330.03,330,10,0.41,0.4035,34.55751919,0.7429866626,495.3244417,1.17207178,0.002366270834,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,330.03,330,11,0.4,0.4035,34.55751919,0.7429866626,495.3244417,1.17207178,0.002366270834,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,330.03,330,12,0.41,0.4035,34.55751919,0.7429866626,495.3244417,1.17207178,0.002366270834,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,330.03,330,13,0.41,0.4035,34.55751919,0.7429866626,495.3244417,1.17207178,0.002366270834,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,330.03,330,14,0.4,0.4035,34.55751919,0.7429866626,495.3244417,1.17207178,0.002366270834,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,330.03,330,15,0.4,0.4035,34.55751919,0.7429866626,495.3244417,1.17207178,0.002366270834,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,330.03,330,16,0.41,0.4035,34.55751919,0.7429866626,495.3244417,1.17207178,0.002366270834,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,330.03,330,17,0.4,0.4035,34.55751919,0.7429866626,495.3244417,1.17207178,0.002366270834,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,330.03,330,18,0.4,0.4035,34.55751919,0.7429866626,495.3244417,1.17207178,0.002366270834,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,330.03,330,19,0.41,0.4035,34.55751919,0.7429866626,495.3244417,1.17207178,0.002366270834,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,330.03,330,20,0.41,0.4035,34.55751919,0.7429866626,495.3244417,1.17207178,0.002366270834,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,340.14,340,1,0.4,0.42,35.60471674,0.7655014099,510.3342733,1.220000366,0.002390590696,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,340.14,340,2,0.42,0.42,35.60471674,0.7655014099,510.3342733,1.220000366,0.002390590696,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,340.14,340,3,0.42,0.42,35.60471674,0.7655014099,510.3342733,1.220000366,0.002390590696,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,340.14,340,4,0.42,0.42,35.60471674,0.7655014099,510.3342733,1.220000366,0.002390590696,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,340.14,340,5,0.42,0.42,35.60471674,0.7655014099,510.3342733,1.220000366,0.002390590696,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,340.14,340,6,0.42,0.42,35.60471674,0.7655014099,510.3342733,1.220000366,0.002390590696,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,340.14,340,7,0.43,0.42,35.60471674,0.7655014099,510.3342733,1.220000366,0.002390590696,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,340.14,340,8,0.41,0.42,35.60471674,0.7655014099,510.3342733,1.220000366,0.002390590696,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,340.14,340,9,0.43,0.42,35.60471674,0.7655014099,510.3342733,1.220000366,0.002390590696,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,340.14,340,10,0.42,0.42,35.60471674,0.7655014099,510.3342733,1.220000366,0.002390590696,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,340.14,340,11,0.42,0.42,35.60471674,0.7655014099,510.3342733,1.220000366,0.002390590696,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,340.14,340,12,0.41,0.42,35.60471674,0.7655014099,510.3342733,1.220000366,0.002390590696,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,340.14,340,13,0.42,0.42,35.60471674,0.7655014099,510.3342733,1.220000366,0.002390590696,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,340.14,340,14,0.42,0.42,35.60471674,0.7655014099,510.3342733,1.220000366,0.002390590696,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,340.14,340,15,0.42,0.42,35.60471674,0.7655014099,510.3342733,1.220000366,0.002390590696,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,340.14,340,16,0.43,0.42,35.60471674,0.7655014099,510.3342733,1.220000366,0.002390590696,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,340.14,340,17,0.43,0.42,35.60471674,0.7655014099,510.3342733,1.220000366,0.002390590696,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,340.14,340,18,0.42,0.42,35.60471674,0.7655014099,510.3342733,1.220000366,0.002390590696,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,340.14,340,19,0.42,0.42,35.60471674,0.7655014099,510.3342733,1.220000366,0.002390590696,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,340.14,340,20,0.42,0.42,35.60471674,0.7655014099,510.3342733,1.220000366,0.002390590696,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,350.06,350,1,0.43,0.435,36.65191429,0.7880161573,525.3441049,1.263571807,0.002405226966,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,350.06,350,2,0.43,0.435,36.65191429,0.7880161573,525.3441049,1.263571807,0.002405226966,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,350.06,350,3,0.44,0.435,36.65191429,0.7880161573,525.3441049,1.263571807,0.002405226966,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,350.06,350,4,0.43,0.435,36.65191429,0.7880161573,525.3441049,1.263571807,0.002405226966,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,350.06,350,5,0.43,0.435,36.65191429,0.7880161573,525.3441049,1.263571807,0.002405226966,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,350.06,350,6,0.44,0.435,36.65191429,0.7880161573,525.3441049,1.263571807,0.002405226966,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,350.06,350,7,0.44,0.435,36.65191429,0.7880161573,525.3441049,1.263571807,0.002405226966,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,350.06,350,8,0.44,0.435,36.65191429,0.7880161573,525.3441049,1.263571807,0.002405226966,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,350.06,350,9,0.44,0.435,36.65191429,0.7880161573,525.3441049,1.263571807,0.002405226966,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,350.06,350,10,0.44,0.435,36.65191429,0.7880161573,525.3441049,1.263571807,0.002405226966,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,350.06,350,11,0.43,0.435,36.65191429,0.7880161573,525.3441049,1.263571807,0.002405226966,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,350.06,350,12,0.43,0.435,36.65191429,0.7880161573,525.3441049,1.263571807,0.002405226966,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,350.06,350,13,0.43,0.435,36.65191429,0.7880161573,525.3441049,1.263571807,0.002405226966,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,350.06,350,14,0.43,0.435,36.65191429,0.7880161573,525.3441049,1.263571807,0.002405226966,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,350.06,350,15,0.44,0.435,36.65191429,0.7880161573,525.3441049,1.263571807,0.002405226966,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,350.06,350,16,0.45,0.435,36.65191429,0.7880161573,525.3441049,1.263571807,0.002405226966,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,350.06,350,17,0.44,0.435,36.65191429,0.7880161573,525.3441049,1.263571807,0.002405226966,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,350.06,350,18,0.44,0.435,36.65191429,0.7880161573,525.3441049,1.263571807,0.002405226966,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,350.06,350,19,0.43,0.435,36.65191429,0.7880161573,525.3441049,1.263571807,0.002405226966,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,350.06,350,20,0.42,0.435,36.65191429,0.7880161573,525.3441049,1.263571807,0.002405226966,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,360.14,360,1,0.43,0.4465,37.69911184,0.8105309046,540.3539364,1.296976579,0.002400235275,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,360.14,360,2,0.43,0.4465,37.69911184,0.8105309046,540.3539364,1.296976579,0.002400235275,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,360.14,360,3,0.45,0.4465,37.69911184,0.8105309046,540.3539364,1.296976579,0.002400235275,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,360.14,360,4,0.45,0.4465,37.69911184,0.8105309046,540.3539364,1.296976579,0.002400235275,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,360.14,360,5,0.45,0.4465,37.69911184,0.8105309046,540.3539364,1.296976579,0.002400235275,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,360.14,360,6,0.45,0.4465,37.69911184,0.8105309046,540.3539364,1.296976579,0.002400235275,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,360.14,360,7,0.45,0.4465,37.69911184,0.8105309046,540.3539364,1.296976579,0.002400235275,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,360.14,360,8,0.45,0.4465,37.69911184,0.8105309046,540.3539364,1.296976579,0.002400235275,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,360.14,360,9,0.45,0.4465,37.69911184,0.8105309046,540.3539364,1.296976579,0.002400235275,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,360.14,360,10,0.45,0.4465,37.69911184,0.8105309046,540.3539364,1.296976579,0.002400235275,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,360.14,360,11,0.45,0.4465,37.69911184,0.8105309046,540.3539364,1.296976579,0.002400235275,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,360.14,360,12,0.45,0.4465,37.69911184,0.8105309046,540.3539364,1.296976579,0.002400235275,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,360.14,360,13,0.44,0.4465,37.69911184,0.8105309046,540.3539364,1.296976579,0.002400235275,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,360.14,360,14,0.45,0.4465,37.69911184,0.8105309046,540.3539364,1.296976579,0.002400235275,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,360.14,360,15,0.46,0.4465,37.69911184,0.8105309046,540.3539364,1.296976579,0.002400235275,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,360.14,360,16,0.45,0.4465,37.69911184,0.8105309046,540.3539364,1.296976579,0.002400235275,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,360.14,360,17,0.45,0.4465,37.69911184,0.8105309046,540.3539364,1.296976579,0.002400235275,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,360.14,360,18,0.44,0.4465,37.69911184,0.8105309046,540.3539364,1.296976579,0.002400235275,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,360.14,360,19,0.44,0.4465,37.69911184,0.8105309046,540.3539364,1.296976579,0.002400235275,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,360.14,360,20,0.44,0.4465,37.69911184,0.8105309046,540.3539364,1.296976579,0.002400235275,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,370.37,370,1,0.45,0.4575,38.74630939,0.833045652,555.363768,1.32892897,0.002392898216,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,370.37,370,2,0.46,0.4575,38.74630939,0.833045652,555.363768,1.32892897,0.002392898216,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,370.37,370,3,0.45,0.4575,38.74630939,0.833045652,555.363768,1.32892897,0.002392898216,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,370.37,370,4,0.44,0.4575,38.74630939,0.833045652,555.363768,1.32892897,0.002392898216,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,370.37,370,5,0.45,0.4575,38.74630939,0.833045652,555.363768,1.32892897,0.002392898216,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,370.37,370,6,0.46,0.4575,38.74630939,0.833045652,555.363768,1.32892897,0.002392898216,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,370.37,370,7,0.46,0.4575,38.74630939,0.833045652,555.363768,1.32892897,0.002392898216,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,370.37,370,8,0.46,0.4575,38.74630939,0.833045652,555.363768,1.32892897,0.002392898216,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,370.37,370,9,0.45,0.4575,38.74630939,0.833045652,555.363768,1.32892897,0.002392898216,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,370.37,370,10,0.45,0.4575,38.74630939,0.833045652,555.363768,1.32892897,0.002392898216,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,370.37,370,11,0.46,0.4575,38.74630939,0.833045652,555.363768,1.32892897,0.002392898216,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,370.37,370,12,0.46,0.4575,38.74630939,0.833045652,555.363768,1.32892897,0.002392898216,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,370.37,370,13,0.46,0.4575,38.74630939,0.833045652,555.363768,1.32892897,0.002392898216,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,370.37,370,14,0.46,0.4575,38.74630939,0.833045652,555.363768,1.32892897,0.002392898216,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,370.37,370,15,0.47,0.4575,38.74630939,0.833045652,555.363768,1.32892897,0.002392898216,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,370.37,370,16,0.47,0.4575,38.74630939,0.833045652,555.363768,1.32892897,0.002392898216,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,370.37,370,17,0.47,0.4575,38.74630939,0.833045652,555.363768,1.32892897,0.002392898216,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,370.37,370,18,0.46,0.4575,38.74630939,0.833045652,555.363768,1.32892897,0.002392898216,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,370.37,370,19,0.45,0.4575,38.74630939,0.833045652,555.363768,1.32892897,0.002392898216,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,370.37,370,20,0.46,0.4575,38.74630939,0.833045652,555.363768,1.32892897,0.002392898216,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,380.23,380,1,0.46,0.474,39.79350695,0.8555603993,570.3735996,1.376857555,0.002413957372,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,380.23,380,2,0.48,0.474,39.79350695,0.8555603993,570.3735996,1.376857555,0.002413957372,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,380.23,380,3,0.48,0.474,39.79350695,0.8555603993,570.3735996,1.376857555,0.002413957372,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,380.23,380,4,0.48,0.474,39.79350695,0.8555603993,570.3735996,1.376857555,0.002413957372,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,380.23,380,5,0.47,0.474,39.79350695,0.8555603993,570.3735996,1.376857555,0.002413957372,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,380.23,380,6,0.48,0.474,39.79350695,0.8555603993,570.3735996,1.376857555,0.002413957372,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,380.23,380,7,0.48,0.474,39.79350695,0.8555603993,570.3735996,1.376857555,0.002413957372,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,380.23,380,8,0.48,0.474,39.79350695,0.8555603993,570.3735996,1.376857555,0.002413957372,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
