# LC-RV reference data -- 80 % glycerol, annular-gap study.
# Two independent runs are pooled here and are distinguished by source_sheet and cup_id_mm:
#   (1) sheet 'Sasanka Gylcerol and Oil'   -- cup ID 45.0 mm, bobs 39.5/40.5/41.5/42.5 mm, gaps 2.75/2.25/1.75/1.25 mm.  Paper Fig. 3 (all gaps < 3 mm collapse onto one line).
#   (2) sheet 'Sasanka Gylcerol and Oil 2' -- cup ID 46.0 mm, bobs 43/40/37/34 mm, gaps 1.5/3.0/4.5/6.0 mm.  Paper SFig. 2 (gaps from 1.5 mm to 6 mm).
# CAVEAT ON concentration_pct: run (2) is labelled 'G_80% <bob>' in the workbook, so 80 % is explicit. Run (1) is labelled only 'G-<bob>mm'; 80 % is assigned from the manuscript statement that the annular-gap study was performed with an 80 % glycerol solution. The two runs give different absolute viscosities (~0.037 vs ~0.024 Pa.s) -- see data/README.md.
# Wetted bob height 25.0 mm in both runs.
# load_cell_g is a single raw replicate reading. Every column prefixed 'wb_' is a value COMPUTED IN THE WORKBOOK for the whole RPM group and is repeated on each replicate row of that group.
# Workbook model (as published): wb_shear_rate_1s = omega*R_b/G, wb_shear_stress_Pa = F(N)/(2*pi*R_b*h), with F(N) = load_cell_g * 9.81 / 1000.
# BELOW-DETECTION CONVENTION: load_cell_g values of exactly 0 (and the few small negatives) in the 34 / 37 / 40 mm bob columns are GENUINE at-or-below-detection readings, not missing data. An empty cell means no reading was recorded.
fluid,concentration_pct,cup_id_mm,bob_diameter_mm,gap_mm,wetted_height_mm,rpm,rpm_nominal,replicate,load_cell_g,wb_group_mean_load_cell_g,wb_angular_velocity_rad_s,wb_bob_surface_velocity_m_s,wb_shear_rate_1s,wb_shear_stress_Pa,wb_viscosity_Pas,source_sheet,source_column
glycerol,80,45,40.5,2.25,25,360,360,12,4.13,4.154,37.69911184,0.7634070148,339.2920066,12.81122312,0.0377586942,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,360,360,13,4.13,4.154,37.69911184,0.7634070148,339.2920066,12.81122312,0.0377586942,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,360,360,14,4.14,4.154,37.69911184,0.7634070148,339.2920066,12.81122312,0.0377586942,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,360,360,15,4.15,4.154,37.69911184,0.7634070148,339.2920066,12.81122312,0.0377586942,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,380,380,1,4.23,4.3525,39.79350695,0.8058185156,358.1415625,13.42341084,0.03748074015,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,380,380,2,4.37,4.3525,39.79350695,0.8058185156,358.1415625,13.42341084,0.03748074015,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,380,380,3,4.38,4.3525,39.79350695,0.8058185156,358.1415625,13.42341084,0.03748074015,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,380,380,4,4.36,4.3525,39.79350695,0.8058185156,358.1415625,13.42341084,0.03748074015,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,380,380,5,4.34,4.3525,39.79350695,0.8058185156,358.1415625,13.42341084,0.03748074015,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,380,380,6,4.35,4.3525,39.79350695,0.8058185156,358.1415625,13.42341084,0.03748074015,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,380,380,7,4.37,4.3525,39.79350695,0.8058185156,358.1415625,13.42341084,0.03748074015,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,380,380,8,4.35,4.3525,39.79350695,0.8058185156,358.1415625,13.42341084,0.03748074015,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,380,380,9,4.35,4.3525,39.79350695,0.8058185156,358.1415625,13.42341084,0.03748074015,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,380,380,10,4.35,4.3525,39.79350695,0.8058185156,358.1415625,13.42341084,0.03748074015,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,380,380,11,4.34,4.3525,39.79350695,0.8058185156,358.1415625,13.42341084,0.03748074015,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,380,380,12,4.34,4.3525,39.79350695,0.8058185156,358.1415625,13.42341084,0.03748074015,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,380,380,13,4.36,4.3525,39.79350695,0.8058185156,358.1415625,13.42341084,0.03748074015,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,380,380,14,4.37,4.3525,39.79350695,0.8058185156,358.1415625,13.42341084,0.03748074015,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,380,380,15,4.39,4.3525,39.79350695,0.8058185156,358.1415625,13.42341084,0.03748074015,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,380,380,16,4.39,4.3525,39.79350695,0.8058185156,358.1415625,13.42341084,0.03748074015,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,400,400,1,4.38,4.553684211,41.88790205,0.8482300165,376.9911184,14.04387685,0.03725254036,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,400,400,2,4.51,4.553684211,41.88790205,0.8482300165,376.9911184,14.04387685,0.03725254036,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,400,400,3,4.58,4.553684211,41.88790205,0.8482300165,376.9911184,14.04387685,0.03725254036,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,400,400,4,4.58,4.553684211,41.88790205,0.8482300165,376.9911184,14.04387685,0.03725254036,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,400,400,5,4.59,4.553684211,41.88790205,0.8482300165,376.9911184,14.04387685,0.03725254036,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,400,400,6,4.59,4.553684211,41.88790205,0.8482300165,376.9911184,14.04387685,0.03725254036,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,400,400,7,4.59,4.553684211,41.88790205,0.8482300165,376.9911184,14.04387685,0.03725254036,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,400,400,8,4.59,4.553684211,41.88790205,0.8482300165,376.9911184,14.04387685,0.03725254036,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,400,400,9,4.59,4.553684211,41.88790205,0.8482300165,376.9911184,14.04387685,0.03725254036,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,400,400,10,4.57,4.553684211,41.88790205,0.8482300165,376.9911184,14.04387685,0.03725254036,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,400,400,11,4.55,4.553684211,41.88790205,0.8482300165,376.9911184,14.04387685,0.03725254036,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,400,400,12,4.52,4.553684211,41.88790205,0.8482300165,376.9911184,14.04387685,0.03725254036,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,400,400,13,4.53,4.553684211,41.88790205,0.8482300165,376.9911184,14.04387685,0.03725254036,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,400,400,14,4.56,4.553684211,41.88790205,0.8482300165,376.9911184,14.04387685,0.03725254036,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,400,400,15,4.57,4.553684211,41.88790205,0.8482300165,376.9911184,14.04387685,0.03725254036,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,400,400,16,4.56,4.553684211,41.88790205,0.8482300165,376.9911184,14.04387685,0.03725254036,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,400,400,17,4.55,4.553684211,41.88790205,0.8482300165,376.9911184,14.04387685,0.03725254036,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,400,400,18,4.55,4.553684211,41.88790205,0.8482300165,376.9911184,14.04387685,0.03725254036,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,40.5,2.25,25,400,400,19,4.56,4.553684211,41.88790205,0.8482300165,376.9911184,14.04387685,0.03725254036,Sasanka Gylcerol and Oil,G-40.5mm
glycerol,80,45,41.5,1.75,25,140,140,1,2.21,2.195,14.66076572,0.3042108886,173.8347935,6.606410471,0.03800395961,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,140,140,2,2.23,2.195,14.66076572,0.3042108886,173.8347935,6.606410471,0.03800395961,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,140,140,3,2.22,2.195,14.66076572,0.3042108886,173.8347935,6.606410471,0.03800395961,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,140,140,4,2.21,2.195,14.66076572,0.3042108886,173.8347935,6.606410471,0.03800395961,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,140,140,5,2.21,2.195,14.66076572,0.3042108886,173.8347935,6.606410471,0.03800395961,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,140,140,6,2.18,2.195,14.66076572,0.3042108886,173.8347935,6.606410471,0.03800395961,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,140,140,7,2.18,2.195,14.66076572,0.3042108886,173.8347935,6.606410471,0.03800395961,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,140,140,8,2.19,2.195,14.66076572,0.3042108886,173.8347935,6.606410471,0.03800395961,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,140,140,9,2.18,2.195,14.66076572,0.3042108886,173.8347935,6.606410471,0.03800395961,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,140,140,10,2.17,2.195,14.66076572,0.3042108886,173.8347935,6.606410471,0.03800395961,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,140,140,11,2.18,2.195,14.66076572,0.3042108886,173.8347935,6.606410471,0.03800395961,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,140,140,12,2.18,2.195,14.66076572,0.3042108886,173.8347935,6.606410471,0.03800395961,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,160,160,1,2.24,2.458,16.75516082,0.347669587,198.6683354,7.397975826,0.03723782056,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,160,160,2,2.4,2.458,16.75516082,0.347669587,198.6683354,7.397975826,0.03723782056,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,160,160,3,2.45,2.458,16.75516082,0.347669587,198.6683354,7.397975826,0.03723782056,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,160,160,4,2.44,2.458,16.75516082,0.347669587,198.6683354,7.397975826,0.03723782056,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,160,160,5,2.46,2.458,16.75516082,0.347669587,198.6683354,7.397975826,0.03723782056,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,160,160,6,2.48,2.458,16.75516082,0.347669587,198.6683354,7.397975826,0.03723782056,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,160,160,7,2.47,2.458,16.75516082,0.347669587,198.6683354,7.397975826,0.03723782056,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,160,160,8,2.47,2.458,16.75516082,0.347669587,198.6683354,7.397975826,0.03723782056,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,160,160,9,2.5,2.458,16.75516082,0.347669587,198.6683354,7.397975826,0.03723782056,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,160,160,10,2.52,2.458,16.75516082,0.347669587,198.6683354,7.397975826,0.03723782056,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,160,160,11,2.49,2.458,16.75516082,0.347669587,198.6683354,7.397975826,0.03723782056,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,160,160,12,2.46,2.458,16.75516082,0.347669587,198.6683354,7.397975826,0.03723782056,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,160,160,13,2.48,2.458,16.75516082,0.347669587,198.6683354,7.397975826,0.03723782056,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,160,160,14,2.5,2.458,16.75516082,0.347669587,198.6683354,7.397975826,0.03723782056,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,160,160,15,2.51,2.458,16.75516082,0.347669587,198.6683354,7.397975826,0.03723782056,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,180,180,1,2.61,2.834117647,18.84955592,0.3911282854,223.5018774,8.529997494,0.03816521631,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,180,180,2,2.77,2.834117647,18.84955592,0.3911282854,223.5018774,8.529997494,0.03816521631,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,180,180,3,2.8,2.834117647,18.84955592,0.3911282854,223.5018774,8.529997494,0.03816521631,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,180,180,4,2.85,2.834117647,18.84955592,0.3911282854,223.5018774,8.529997494,0.03816521631,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,180,180,5,2.82,2.834117647,18.84955592,0.3911282854,223.5018774,8.529997494,0.03816521631,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,180,180,6,2.86,2.834117647,18.84955592,0.3911282854,223.5018774,8.529997494,0.03816521631,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,180,180,7,2.83,2.834117647,18.84955592,0.3911282854,223.5018774,8.529997494,0.03816521631,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,180,180,8,2.86,2.834117647,18.84955592,0.3911282854,223.5018774,8.529997494,0.03816521631,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,180,180,9,2.85,2.834117647,18.84955592,0.3911282854,223.5018774,8.529997494,0.03816521631,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,180,180,10,2.83,2.834117647,18.84955592,0.3911282854,223.5018774,8.529997494,0.03816521631,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,180,180,11,2.88,2.834117647,18.84955592,0.3911282854,223.5018774,8.529997494,0.03816521631,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,180,180,12,2.84,2.834117647,18.84955592,0.3911282854,223.5018774,8.529997494,0.03816521631,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,180,180,13,2.87,2.834117647,18.84955592,0.3911282854,223.5018774,8.529997494,0.03816521631,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,180,180,14,2.86,2.834117647,18.84955592,0.3911282854,223.5018774,8.529997494,0.03816521631,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,180,180,15,2.88,2.834117647,18.84955592,0.3911282854,223.5018774,8.529997494,0.03816521631,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,180,180,16,2.89,2.834117647,18.84955592,0.3911282854,223.5018774,8.529997494,0.03816521631,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,180,180,17,2.88,2.834117647,18.84955592,0.3911282854,223.5018774,8.529997494,0.03816521631,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,200,200,1,2.96,3.206875,20.94395102,0.4345869837,248.3354193,9.651905503,0.0388664071,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,200,200,2,3.11,3.206875,20.94395102,0.4345869837,248.3354193,9.651905503,0.0388664071,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,200,200,3,3.21,3.206875,20.94395102,0.4345869837,248.3354193,9.651905503,0.0388664071,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,200,200,4,3.19,3.206875,20.94395102,0.4345869837,248.3354193,9.651905503,0.0388664071,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,200,200,5,3.22,3.206875,20.94395102,0.4345869837,248.3354193,9.651905503,0.0388664071,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,200,200,6,3.23,3.206875,20.94395102,0.4345869837,248.3354193,9.651905503,0.0388664071,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,200,200,7,3.22,3.206875,20.94395102,0.4345869837,248.3354193,9.651905503,0.0388664071,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,200,200,8,3.25,3.206875,20.94395102,0.4345869837,248.3354193,9.651905503,0.0388664071,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,200,200,9,3.23,3.206875,20.94395102,0.4345869837,248.3354193,9.651905503,0.0388664071,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,200,200,10,3.27,3.206875,20.94395102,0.4345869837,248.3354193,9.651905503,0.0388664071,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,200,200,11,3.22,3.206875,20.94395102,0.4345869837,248.3354193,9.651905503,0.0388664071,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,200,200,12,3.24,3.206875,20.94395102,0.4345869837,248.3354193,9.651905503,0.0388664071,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,200,200,13,3.25,3.206875,20.94395102,0.4345869837,248.3354193,9.651905503,0.0388664071,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,200,200,14,3.23,3.206875,20.94395102,0.4345869837,248.3354193,9.651905503,0.0388664071,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,200,200,15,3.25,3.206875,20.94395102,0.4345869837,248.3354193,9.651905503,0.0388664071,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,200,200,16,3.23,3.206875,20.94395102,0.4345869837,248.3354193,9.651905503,0.0388664071,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,220,220,1,3.34,3.549444444,23.03834613,0.4780456821,273.1689612,10.68295533,0.03910750065,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,220,220,2,3.48,3.549444444,23.03834613,0.4780456821,273.1689612,10.68295533,0.03910750065,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,220,220,3,3.53,3.549444444,23.03834613,0.4780456821,273.1689612,10.68295533,0.03910750065,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,220,220,4,3.54,3.549444444,23.03834613,0.4780456821,273.1689612,10.68295533,0.03910750065,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,220,220,5,3.53,3.549444444,23.03834613,0.4780456821,273.1689612,10.68295533,0.03910750065,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,220,220,6,3.53,3.549444444,23.03834613,0.4780456821,273.1689612,10.68295533,0.03910750065,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,220,220,7,3.54,3.549444444,23.03834613,0.4780456821,273.1689612,10.68295533,0.03910750065,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,220,220,8,3.57,3.549444444,23.03834613,0.4780456821,273.1689612,10.68295533,0.03910750065,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,220,220,9,3.57,3.549444444,23.03834613,0.4780456821,273.1689612,10.68295533,0.03910750065,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,220,220,10,3.56,3.549444444,23.03834613,0.4780456821,273.1689612,10.68295533,0.03910750065,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,220,220,11,3.57,3.549444444,23.03834613,0.4780456821,273.1689612,10.68295533,0.03910750065,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,220,220,12,3.59,3.549444444,23.03834613,0.4780456821,273.1689612,10.68295533,0.03910750065,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,220,220,13,3.57,3.549444444,23.03834613,0.4780456821,273.1689612,10.68295533,0.03910750065,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,220,220,14,3.58,3.549444444,23.03834613,0.4780456821,273.1689612,10.68295533,0.03910750065,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,220,220,15,3.6,3.549444444,23.03834613,0.4780456821,273.1689612,10.68295533,0.03910750065,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,220,220,16,3.59,3.549444444,23.03834613,0.4780456821,273.1689612,10.68295533,0.03910750065,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,220,220,17,3.59,3.549444444,23.03834613,0.4780456821,273.1689612,10.68295533,0.03910750065,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,220,220,18,3.61,3.549444444,23.03834613,0.4780456821,273.1689612,10.68295533,0.03910750065,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,240,240,1,3.65,3.876,25.13274123,0.5215043805,298.0025031,11.66580728,0.03914667548,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,240,240,2,3.83,3.876,25.13274123,0.5215043805,298.0025031,11.66580728,0.03914667548,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,240,240,3,3.88,3.876,25.13274123,0.5215043805,298.0025031,11.66580728,0.03914667548,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,240,240,4,3.89,3.876,25.13274123,0.5215043805,298.0025031,11.66580728,0.03914667548,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,240,240,5,3.91,3.876,25.13274123,0.5215043805,298.0025031,11.66580728,0.03914667548,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,240,240,6,3.88,3.876,25.13274123,0.5215043805,298.0025031,11.66580728,0.03914667548,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,240,240,7,3.88,3.876,25.13274123,0.5215043805,298.0025031,11.66580728,0.03914667548,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,240,240,8,3.89,3.876,25.13274123,0.5215043805,298.0025031,11.66580728,0.03914667548,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,240,240,9,3.9,3.876,25.13274123,0.5215043805,298.0025031,11.66580728,0.03914667548,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,240,240,10,3.92,3.876,25.13274123,0.5215043805,298.0025031,11.66580728,0.03914667548,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,240,240,11,3.9,3.876,25.13274123,0.5215043805,298.0025031,11.66580728,0.03914667548,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,240,240,12,3.89,3.876,25.13274123,0.5215043805,298.0025031,11.66580728,0.03914667548,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,240,240,13,3.9,3.876,25.13274123,0.5215043805,298.0025031,11.66580728,0.03914667548,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,240,240,14,3.91,3.876,25.13274123,0.5215043805,298.0025031,11.66580728,0.03914667548,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,240,240,15,3.91,3.876,25.13274123,0.5215043805,298.0025031,11.66580728,0.03914667548,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,260,260,1,3.97,4.214666667,27.22713633,0.5649630789,322.8360451,12.68511071,0.03929273357,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,260,260,2,4.16,4.214666667,27.22713633,0.5649630789,322.8360451,12.68511071,0.03929273357,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,260,260,3,4.21,4.214666667,27.22713633,0.5649630789,322.8360451,12.68511071,0.03929273357,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,260,260,4,4.22,4.214666667,27.22713633,0.5649630789,322.8360451,12.68511071,0.03929273357,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,260,260,5,4.23,4.214666667,27.22713633,0.5649630789,322.8360451,12.68511071,0.03929273357,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,260,260,6,4.24,4.214666667,27.22713633,0.5649630789,322.8360451,12.68511071,0.03929273357,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,260,260,7,4.23,4.214666667,27.22713633,0.5649630789,322.8360451,12.68511071,0.03929273357,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,260,260,8,4.24,4.214666667,27.22713633,0.5649630789,322.8360451,12.68511071,0.03929273357,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,260,260,9,4.24,4.214666667,27.22713633,0.5649630789,322.8360451,12.68511071,0.03929273357,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,260,260,10,4.23,4.214666667,27.22713633,0.5649630789,322.8360451,12.68511071,0.03929273357,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,260,260,11,4.26,4.214666667,27.22713633,0.5649630789,322.8360451,12.68511071,0.03929273357,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,260,260,12,4.26,4.214666667,27.22713633,0.5649630789,322.8360451,12.68511071,0.03929273357,Sasanka Gylcerol and Oil,G-41.5mm
glycerol,80,45,41.5,1.75,25,260,260,13,4.24,4.214666667,27.22713633,0.5649630789,322.8360451,12.68511071,0.03929273357,Sasanka Gylcerol and Oil,G-41.5mm
